customerID,Churn_Probabilité,Risque_Churn,Action_Marketing
4742-DRORA,0.08646836118091666,Faible,Continuer le suivi régulier
0111-KLBQG,0.3642141027330602,Faible,Continuer le suivi régulier
4800-VHZKI,0.4294155744681611,Faible,Continuer le suivi régulier
7989-CHGTL,0.44082397402331847,Faible,Continuer le suivi régulier
0334-GDDSO,0.7305669072891876,Haut,Offre de fidélisation personnalisée
4163-NCJAK,0.045076187590935166,Faible,Continuer le suivi régulier
5233-AOZUF,0.5446579262673319,Faible,Continuer le suivi régulier
5973-EJGDP,0.2938961015824956,Faible,Continuer le suivi régulier
1996-DBMUS,0.2636583160329511,Faible,Continuer le suivi régulier
7916-VCCPB,0.2503378629118672,Faible,Continuer le suivi régulier
4686-GEFRM,0.0588194272744749,Faible,Continuer le suivi régulier
5249-QYHEX,0.022318284275011403,Faible,Continuer le suivi régulier
0578-SKVMF,0.3608244572088431,Faible,Continuer le suivi régulier
5564-NEMQO,0.8543062900243904,Haut,Offre de fidélisation personnalisée
2233-FAGXV,0.15002136472091712,Faible,Continuer le suivi régulier
5605-IYGFG,0.47997451884740505,Faible,Continuer le suivi régulier
7663-ZTEGJ,0.20980024406151376,Faible,Continuer le suivi régulier
3935-TBRZZ,0.03519211377468765,Faible,Continuer le suivi régulier
8111-BKVDS,0.1483758626890218,Faible,Continuer le suivi régulier
2055-SIFSS,0.17745181439670918,Faible,Continuer le suivi régulier
2806-MLNTI,0.33308000610385063,Faible,Continuer le suivi régulier
8734-DKSTZ,0.6253071761411402,Faible,Continuer le suivi régulier
4360-PNRQB,0.31529203723400795,Faible,Continuer le suivi régulier
6152-ONASV,0.039448153120772336,Faible,Continuer le suivi régulier
9063-ZGTUY,0.04610380972344999,Faible,Continuer le suivi régulier
7781-HVGMK,0.014333627910459513,Faible,Continuer le suivi régulier
2181-UAESM,0.36808322505452173,Faible,Continuer le suivi régulier
2957-LOLHO,0.23478150893485064,Faible,Continuer le suivi régulier
6048-NJXHX,0.025912875305113766,Faible,Continuer le suivi régulier
2320-SLKMB,0.12861338709254697,Faible,Continuer le suivi régulier
4980-URKXC,0.03715002906270681,Faible,Continuer le suivi régulier
4376-KFVRS,0.030286459518748848,Faible,Continuer le suivi régulier
5886-VLQVU,0.32874201921741003,Faible,Continuer le suivi régulier
3577-AMVUX,0.5367827449035869,Faible,Continuer le suivi régulier
0771-WLCLA,0.5140035494663446,Faible,Continuer le suivi régulier
5628-RKIFK,0.38128367569434163,Faible,Continuer le suivi régulier
0206-TBWLC,0.21164651223971112,Faible,Continuer le suivi régulier
2937-FTHUR,0.2192318913418306,Faible,Continuer le suivi régulier
1910-FMXJM,0.37855694615813695,Faible,Continuer le suivi régulier
7752-XUSCI,0.37580182415357,Faible,Continuer le suivi régulier
4110-PFEUZ,0.7932529928486438,Haut,Offre de fidélisation personnalisée
0732-OCQOC,0.020817828255710463,Faible,Continuer le suivi régulier
5168-MSWXT,0.6994021326907013,Faible,Continuer le suivi régulier
1090-ESELR,0.025982440077339193,Faible,Continuer le suivi régulier
8592-PLTMQ,0.02575379028238172,Faible,Continuer le suivi régulier
5760-WRAHC,0.12864447625816827,Faible,Continuer le suivi régulier
8847-GEOOQ,0.12806131818282726,Faible,Continuer le suivi régulier
0256-LTHVJ,0.4472274854837428,Faible,Continuer le suivi régulier
4785-FCIFB,0.01378927530451065,Faible,Continuer le suivi régulier
8313-NDOIA,0.6908564054980603,Faible,Continuer le suivi régulier
5149-CUZUJ,0.03888180479384106,Faible,Continuer le suivi régulier
0942-KOWSM,0.034038092021081164,Faible,Continuer le suivi régulier
4237-CLSMM,0.13657083875558187,Faible,Continuer le suivi régulier
1452-VOQCH,0.8557086947570475,Haut,Offre de fidélisation personnalisée
4719-UMSIY,0.09898803597578673,Faible,Continuer le suivi régulier
6614-VBEGU,0.24762251530985846,Faible,Continuer le suivi régulier
0880-TKATG,0.799420209123845,Haut,Offre de fidélisation personnalisée
3811-VBYBZ,0.8552647054002733,Haut,Offre de fidélisation personnalisée
1480-BKXGA,0.03145730176734382,Faible,Continuer le suivi régulier
2996-XAUVF,0.04382303394634989,Faible,Continuer le suivi régulier
9076-AXYIK,0.06677162308757859,Faible,Continuer le suivi régulier
5968-XQIVE,0.07691252538832981,Faible,Continuer le suivi régulier
8896-RAZCR,0.018867106096170042,Faible,Continuer le suivi régulier
4640-UHDOS,0.26289189450567313,Faible,Continuer le suivi régulier
4933-IKULF,0.0496130084412957,Faible,Continuer le suivi régulier
3583-EKAPL,0.698460677900423,Faible,Continuer le suivi régulier
1304-BCCFO,0.29425118143667994,Faible,Continuer le suivi régulier
4104-PVRPS,0.07513665063848367,Faible,Continuer le suivi régulier
9399-APLBT,0.7673357427199368,Haut,Offre de fidélisation personnalisée
2359-KMGLI,0.5251686511336444,Faible,Continuer le suivi régulier
3780-DDGSE,0.15878715255479406,Faible,Continuer le suivi régulier
4431-EDMIQ,0.10542028001013239,Faible,Continuer le suivi régulier
0306-JAELE,0.8138370166787534,Haut,Offre de fidélisation personnalisée
6227-HWPWX,0.26104001893493134,Faible,Continuer le suivi régulier
0486-LGCCH,0.02374285651060162,Faible,Continuer le suivi régulier
0447-BEMNG,0.168270831099081,Faible,Continuer le suivi régulier
4612-SSVHJ,0.4890931465108379,Faible,Continuer le suivi régulier
5168-MQQCA,0.17182623892662413,Faible,Continuer le suivi régulier
5949-XIKAE,0.6008159011188288,Faible,Continuer le suivi régulier
7971-HLVXI,0.045801777572954824,Faible,Continuer le suivi régulier
9094-AZPHK,0.7214551827263253,Haut,Offre de fidélisation personnalisée
3649-JPUGY,0.024493273493864896,Faible,Continuer le suivi régulier
4472-LVYGI,0.046355400009231586,Faible,Continuer le suivi régulier
8372-JUXUI,0.8475053549502567,Haut,Offre de fidélisation personnalisée
3552-CTCYF,0.06255861256481317,Faible,Continuer le suivi régulier
6778-YSNIH,0.500757577738081,Faible,Continuer le suivi régulier
0388-EOPEX,0.5533106312650453,Faible,Continuer le suivi régulier
5756-OZRIO,0.07777648850277823,Faible,Continuer le suivi régulier
6579-JPICP,0.31604175020891334,Faible,Continuer le suivi régulier
8205-OTCHB,0.1950912212031817,Faible,Continuer le suivi régulier
4134-BSXLX,0.07595816308342908,Faible,Continuer le suivi régulier
0505-SPOOW,0.017911897467436367,Faible,Continuer le suivi régulier
6235-VDHOM,0.4714552036433289,Faible,Continuer le suivi régulier
7783-YKGDV,0.6771733730242065,Faible,Continuer le suivi régulier
4374-YMUSQ,0.5762155408830412,Faible,Continuer le suivi régulier
4513-CXYIX,0.025369794451128982,Faible,Continuer le suivi régulier
3957-HHLMR,0.07690149148162538,Faible,Continuer le suivi régulier
7803-XOCCZ,0.1676778785556883,Faible,Continuer le suivi régulier
5736-YEJAX,0.022667297382005912,Faible,Continuer le suivi régulier
5609-CEBID,0.5728782435291062,Faible,Continuer le suivi régulier
8981-FJGLA,0.6038839962818363,Faible,Continuer le suivi régulier
7218-HKQFK,0.7373076553727542,Haut,Offre de fidélisation personnalisée
4636-QRJKY,0.6182665872896644,Faible,Continuer le suivi régulier
1135-LMECX,0.34088802603477575,Faible,Continuer le suivi régulier
4332-MUOEZ,0.16197803821988432,Faible,Continuer le suivi régulier
8535-SFUTN,0.2986395242555386,Faible,Continuer le suivi régulier
5956-VKDTT,0.7705999439990329,Haut,Offre de fidélisation personnalisée
8677-HDZEE,0.34068222438507334,Faible,Continuer le suivi régulier
2475-MROZF,0.23539976232886364,Faible,Continuer le suivi régulier
9412-GHEEC,0.3789157639387911,Faible,Continuer le suivi régulier
3482-ABPKK,0.037996807017354535,Faible,Continuer le suivi régulier
6705-LXORM,0.5544305281362075,Faible,Continuer le suivi régulier
0257-ZESQC,0.20889482377301358,Faible,Continuer le suivi régulier
7531-GQHME,0.09547053203251904,Faible,Continuer le suivi régulier
5174-ITUMV,0.28694767586586634,Faible,Continuer le suivi régulier
4109-CYRBD,0.35721748936288483,Faible,Continuer le suivi régulier
0913-XWSCN,0.27300805379974946,Faible,Continuer le suivi régulier
6825-UYPFK,0.23451202368339824,Faible,Continuer le suivi régulier
8397-MVTAZ,0.6015929513880627,Faible,Continuer le suivi régulier
0750-EBAIU,0.09736518099196335,Faible,Continuer le suivi régulier
8606-CIQUL,0.03176477657989606,Faible,Continuer le suivi régulier
3571-DPYUH,0.10696769057151459,Faible,Continuer le suivi régulier
7601-GNDYK,0.018867106096170042,Faible,Continuer le suivi régulier
0356-OBMAC,0.08970799000989602,Faible,Continuer le suivi régulier
8067-NIOYM,0.022203162226520738,Faible,Continuer le suivi régulier
1403-GYAFU,0.018981998561686034,Faible,Continuer le suivi régulier
4234-XTNEA,0.7411625381862204,Haut,Offre de fidélisation personnalisée
1297-VQDRP,0.2250375608619939,Faible,Continuer le suivi régulier
9282-IZGQK,0.8940523459591941,Haut,Offre de fidélisation personnalisée
5348-CAGXB,0.7186077312046918,Haut,Offre de fidélisation personnalisée
0621-HJWXJ,0.16808706042797827,Faible,Continuer le suivi régulier
5844-QVTAT,0.05800812243284123,Faible,Continuer le suivi régulier
8905-IAZPF,0.16200080667160044,Faible,Continuer le suivi régulier
5394-MEITZ,0.025750959531950845,Faible,Continuer le suivi régulier
6859-QNXIQ,0.02859765229378554,Faible,Continuer le suivi régulier
2782-LFZVW,0.3516879603501668,Faible,Continuer le suivi régulier
2866-IKBTM,0.29952605847361186,Faible,Continuer le suivi régulier
1342-JPNKI,0.6510949633646395,Faible,Continuer le suivi régulier
2817-NTQDO,0.15853651079784503,Faible,Continuer le suivi régulier
7129-AZJDE,0.15998288227254107,Faible,Continuer le suivi régulier
6986-IJDHX,0.30168752791802605,Faible,Continuer le suivi régulier
2560-PPCHE,0.1890519511501835,Faible,Continuer le suivi régulier
4676-MQUEA,0.19130818601915286,Faible,Continuer le suivi régulier
8138-EALND,0.07604252502818738,Faible,Continuer le suivi régulier
3580-HYCSP,0.03551000992472061,Faible,Continuer le suivi régulier
1352-HNSAW,0.02859765229378554,Faible,Continuer le suivi régulier
2075-PUEPR,0.019999815311167943,Faible,Continuer le suivi régulier
1982-FEBTD,0.023963883848081555,Faible,Continuer le suivi régulier
5301-GAUUY,0.3747160394277106,Faible,Continuer le suivi régulier
5791-KAJFD,0.09457829315525225,Faible,Continuer le suivi régulier
2654-VBVPB,0.4649329877004625,Faible,Continuer le suivi régulier
1154-HYWWO,0.04329539125143189,Faible,Continuer le suivi régulier
2501-XWWTZ,0.4555456688864828,Faible,Continuer le suivi régulier
3716-UVSPD,0.48718460671477415,Faible,Continuer le suivi régulier
6815-ABQFQ,0.3521949285376868,Faible,Continuer le suivi régulier
7343-EOBEU,0.199810528883374,Faible,Continuer le suivi régulier
3701-SFMUH,0.16343084947977232,Faible,Continuer le suivi régulier
6103-LIANB,0.07700423574208513,Faible,Continuer le suivi régulier
7319-VENRZ,0.18919110913941484,Faible,Continuer le suivi régulier
5846-NEQVZ,0.01653476346168945,Faible,Continuer le suivi régulier
6967-QIQRV,0.3554399131229997,Faible,Continuer le suivi régulier
5781-RFZRP,0.012778213368059068,Faible,Continuer le suivi régulier
0939-YAPAF,0.6015929513880627,Faible,Continuer le suivi régulier
0308-IVGOK,0.09617202029307734,Faible,Continuer le suivi régulier
7293-LSCDV,0.015705049597227305,Faible,Continuer le suivi régulier
7025-WCBNE,0.035497438068475655,Faible,Continuer le suivi régulier
5756-JYOJT,0.10832403481635887,Faible,Continuer le suivi régulier
4710-FDUIZ,0.23632914235425642,Faible,Continuer le suivi régulier
6030-REHUX,0.5008460483949652,Faible,Continuer le suivi régulier
9548-LIGTA,0.018839026623924792,Faible,Continuer le suivi régulier
5150-LJNSR,0.12433898488209823,Faible,Continuer le suivi régulier
8270-RKSAP,0.5790589049840981,Faible,Continuer le suivi régulier
6522-YRBXD,0.33154085433941893,Faible,Continuer le suivi régulier
2640-LYMOV,0.15121408025416164,Faible,Continuer le suivi régulier
1218-VKFPE,0.08640281227324056,Faible,Continuer le suivi régulier
3627-FHKBK,0.6116331347818628,Faible,Continuer le suivi régulier
2865-TCHJW,0.79801103408735,Haut,Offre de fidélisation personnalisée
1423-BMPBQ,0.3696101649368807,Faible,Continuer le suivi régulier
2393-DIVAI,0.20028504729230756,Faible,Continuer le suivi régulier
5192-EBGOV,0.8806207478707669,Haut,Offre de fidélisation personnalisée
4568-KNYWR,0.02461362846031113,Faible,Continuer le suivi régulier
8752-IMQOS,0.057800047435979364,Faible,Continuer le suivi régulier
0742-LAFQK,0.0415811477895899,Faible,Continuer le suivi régulier
0795-LAFGP,0.014118339860790984,Faible,Continuer le suivi régulier
0619-OLYUR,0.04131403539033435,Faible,Continuer le suivi régulier
5512-IDZEI,0.0430416042582904,Faible,Continuer le suivi régulier
0459-SPZHJ,0.024828194982535984,Faible,Continuer le suivi régulier
0215-BQKGS,0.2582364100862283,Faible,Continuer le suivi régulier
9244-ZVAPM,0.5328809827963233,Faible,Continuer le suivi régulier
0719-SYFRB,0.123177800019472,Faible,Continuer le suivi régulier
8208-EUMTE,0.02862998297286474,Faible,Continuer le suivi régulier
5172-MIGPM,0.33857240315858494,Faible,Continuer le suivi régulier
1710-RCXUS,0.09431787783600601,Faible,Continuer le suivi régulier
0374-FIUCA,0.02081132821731934,Faible,Continuer le suivi régulier
5839-SUYVZ,0.30535743071132876,Faible,Continuer le suivi régulier
5173-ZXXXL,0.04480465802531486,Faible,Continuer le suivi régulier
1096-ADRUX,0.08761781645657449,Faible,Continuer le suivi régulier
2001-MCUUW,0.18048532720456675,Faible,Continuer le suivi régulier
2731-GJRDG,0.2734014012961616,Faible,Continuer le suivi régulier
4723-BEGSG,0.017995452308631022,Faible,Continuer le suivi régulier
6516-NKQBO,0.030859413495809868,Faible,Continuer le suivi régulier
8672-OAUPW,0.04945131585531925,Faible,Continuer le suivi régulier
8207-DMRVL,0.0290364202466701,Faible,Continuer le suivi régulier
3419-SNJJD,0.2312961341858094,Faible,Continuer le suivi régulier
6543-CPZMK,0.47959263882418784,Faible,Continuer le suivi régulier
4765-OXPPD,0.09393750449316762,Faible,Continuer le suivi régulier
2804-ETQDK,0.01790588114929705,Faible,Continuer le suivi régulier
6689-VRRTK,0.2890852599790356,Faible,Continuer le suivi régulier
7138-GIRSH,0.034107680646572006,Faible,Continuer le suivi régulier
9396-ZSFLL,0.18405148085947165,Faible,Continuer le suivi régulier
6464-KEXXH,0.3470575778384674,Faible,Continuer le suivi régulier
7134-MJPDY,0.21239796218267706,Faible,Continuer le suivi régulier
5240-CAOYT,0.12189482225886213,Faible,Continuer le suivi régulier
4059-IIEBK,0.6005343345118421,Faible,Continuer le suivi régulier
4881-JVQOD,0.5094077538638454,Faible,Continuer le suivi régulier
0516-UXRMT,0.07242153141689088,Faible,Continuer le suivi régulier
4851-BQDNX,0.1281536622226233,Faible,Continuer le suivi régulier
5148-HKFIR,0.0186426737346434,Faible,Continuer le suivi régulier
1009-IRMNA,0.10842520942791181,Faible,Continuer le suivi régulier
3003-CMDUU,0.41407269278927644,Faible,Continuer le suivi régulier
5016-IBERQ,0.3961188728058425,Faible,Continuer le suivi régulier
6797-UCJHZ,0.17350359437905047,Faible,Continuer le suivi régulier
2469-DTSGX,0.0392518154828066,Faible,Continuer le suivi régulier
4554-YGZIH,0.3030981334572251,Faible,Continuer le suivi régulier
5099-BAILX,0.4581181116371571,Faible,Continuer le suivi régulier
9931-KGHOA,0.11567027897030924,Faible,Continuer le suivi régulier
1775-KWJKQ,0.014515209113840754,Faible,Continuer le suivi régulier
7665-VIGUD,0.04856873111079799,Faible,Continuer le suivi régulier
9411-TPQQV,0.09399551372402945,Faible,Continuer le suivi régulier
7207-RMRDB,0.4206040416000752,Faible,Continuer le suivi régulier
7954-MLBUN,0.07119030078931397,Faible,Continuer le suivi régulier
2077-DDHJK,0.01951654260758889,Faible,Continuer le suivi régulier
4913-EHYUI,0.31073307391082583,Faible,Continuer le suivi régulier
0195-IESCP,0.7785369501083637,Haut,Offre de fidélisation personnalisée
9574-BOSMD,0.018997897900527784,Faible,Continuer le suivi régulier
4580-TMHJU,0.2321728886271524,Faible,Continuer le suivi régulier
0970-ETWGE,0.8455718525487419,Haut,Offre de fidélisation personnalisée
4908-XAXAY,0.131114145829376,Faible,Continuer le suivi régulier
8404-VLQFB,0.14049807935151987,Faible,Continuer le suivi régulier
1626-ERCMM,0.6487617390767852,Faible,Continuer le suivi régulier
0887-HJGAR,0.5847397801072275,Faible,Continuer le suivi régulier
2391-IPLOP,0.08372221460046658,Faible,Continuer le suivi régulier
5644-PDMZC,0.7534958417694704,Haut,Offre de fidélisation personnalisée
3509-GWQGF,0.2551741265793676,Faible,Continuer le suivi régulier
9576-ANLXO,0.5567236219857237,Faible,Continuer le suivi régulier
2024-BASKD,0.8459940797264784,Haut,Offre de fidélisation personnalisée
5845-BZZIB,0.0186426737346434,Faible,Continuer le suivi régulier
1140-UKVZG,0.08708060768502858,Faible,Continuer le suivi régulier
4160-AMJTL,0.15672962980772406,Faible,Continuer le suivi régulier
5183-SNMJQ,0.6102985125761433,Faible,Continuer le suivi régulier
8100-PNJMH,0.026351350918666076,Faible,Continuer le suivi régulier
7838-LAZFO,0.07442408463171399,Faible,Continuer le suivi régulier
4464-JCOLN,0.17694796294671944,Faible,Continuer le suivi régulier
2085-JVGAD,0.07352545178998679,Faible,Continuer le suivi régulier
5650-VDUDS,0.5238119187366781,Faible,Continuer le suivi régulier
8095-WANWK,0.18292794979069552,Faible,Continuer le suivi régulier
3030-ZKIWL,0.3822922478817597,Faible,Continuer le suivi régulier
9565-FLVCG,0.031406031319250606,Faible,Continuer le suivi régulier
8755-OGKNA,0.019999815311167943,Faible,Continuer le suivi régulier
2800-VEQXM,0.5500069945174185,Faible,Continuer le suivi régulier
7538-GWHML,0.6260586463018465,Faible,Continuer le suivi régulier
5533-RJFTJ,0.21998093244922026,Faible,Continuer le suivi régulier
3859-CVCET,0.4226830617165671,Faible,Continuer le suivi régulier
